sampleID	SP_162SPI_T016	SP_189SPI_T016	SP_161SPI_T016	SP_191SPI_T016	SP_164SPI_T016	SP_143SPI_T016	SP_101SPI_T016	SP_163SPI_T016	SP_105SPI_T016	SP_186SPI_T016_R	SP_124SPI_T016	SP_122SPI_T016	SP_132SPI_T016	SP_123SPI_T016	SP_187SPI_T016	SP_129SPI_T016	SP_184SPI_T016	SP_104SPI_T016	SP_148SPI_T016	SP_401SPI_T016	SP_144SPI_T016	SP_305SPI_T016	SP_323SPI_T016	SP_384SPI_T016	SP_304SPI_T016	SP_321SPI_T016	SP_363SPI_T016_R	SP_326SPI_T016	SP_383SPI_T016	SP_325SPI_T016	SP_385SPI_T016	SP_303SPI_T016	SP_387SPI_T016	SP_344SPI_T016_R	SP_343SPI_T016	SP_324SPI_T016	SP_601SPI_T016	SP_302SPI_T016	SP_382SPI_T016	SP_386SPI_T016	SP_361SPI_T016	SP_389SPI_T016	SP_345SPI_T016	SP_322SPI_T016	SP_283SPI_T016	SP_502SPI_T016	SP_264SPI_T016	SP_281SPI_T016	SP_285SPI_T016	SP_201SPI_T016	SP_287SPI_T016	SP_125SPI_T016	SP_261SPI_T016	SP_224SPI_T016	SP_242SPI_T016	SP_243SPI_T016	SP_286SPI_T016	SP_230SPI_T016	SP_282SPI_T016	SP_222SPI_T016	SP_262SPI_T016	SP_284SPI_T016	SP_381SPI_T016	SP_602SPI_T016	SP_344SPT_T016	SP_383SPT_T016	SP_384SPT_T016	SP_386SPT_T016	SP_305SPT_T016	SP_387SPT_T016	SP_322SPT_T016	SP_385SPT_T016	SP_345SPT_T016	SP_382SPT_T016	SP_302SPT_T016	SP_321SPT_T016	SP_323SPT_T016	SP_388SPT_T016	SP_303SPT_T016	SP_324SPT_T016	SP_343SPT_T016_R	SP_361SPT_T016	SP_282SPT_T016_R	SP_241SPT_T016	SP_242SPT_T016_R	SP_283SPT_T016	SP_381SPT_T016	SP_287SPT_T016	SP_503SPT_T016	SP_261SPT_T016	SP_288SPT_T016	SP_502SPT_T016	SP_224SPT_T016	SP_201SPT_T016	SP_221SPT_T016_R	SP_285SPT_T016	SP_262SPT_T016	SP_284SPT_T016	SP_286SPT_T016	SP_164SPT_T016	SP_163SPT_T016	SP_403SPT_T016	SP_162SPT_T016	SP_184SPT_T016	SP_187SPT_T016_R	SP_143SPT_T016	SP_123SPT_T016	SP_401SPT_T016	SP_133SPT_T016	SP_402SPT_T016	SP_132SPT_T016	SP_129SPT_T016	SP_122SPT_T016
SP_383SPI_T016	0.905389130761	0.888825146828	0.975538911125	0.996605564459	0.998409047009	0.879420573825	0.998906852137	0.825935433335	0.997130242525	0.835889843722	0.996832466345	0.904473834651	0.979738641385	0.984793150186	0.940561440906	0.690574054228	0.938782836782	0.370704094394	0.956249720556	0.999842578906	0.688907018517	0.340238089094	0.835376776733	0.553404785628	0.654638269254	0.471633347163	0.911702119764	0.803066937745	0.0	0.875483870322	0.570966821452	0.3547521434	0.731077062953	0.384327455704	0.362152027578	0.487509947548	0.292431825623	0.297334942812	0.55365778008	0.755132820417	0.786157118931	0.778756397756	0.80284985624	0.569337364212	0.992028784622	0.633667100759	0.472762442082	0.712542475098	0.895949648044	0.932113081395	0.481167205229	0.764712947057	0.436438841954	0.852860107357	0.793772348749	0.999843000008	0.947274955313	0.799286834499	0.788811710559	0.707615367505	0.531044695562	0.962489196325	0.998456360843	0.998879842664	0.980789065466	0.956849401776	0.995976682667	0.981904478893	0.9994102722	0.942087352299	0.777453527266	0.999718024513	0.947181174154	0.740624369529	0.999799028675	0.958426548785	0.462837358553	0.942637160558	0.875330061559	0.999803209626	0.91130941102	0.938681830019	0.988325321805	0.996369390658	0.994202785314	0.985956458268	0.96065674369	0.911125437014	0.948044902872	0.856647754791	0.99887613667	0.942280269493	0.439392984091	0.996836444746	0.997513084783	0.645621761402	0.997199647185	1.0	1.0	0.997922569632	0.597335300878	0.937942739212	0.99032025707	0.543701326408	0.886954243961	0.966593301072	0.942718902788	0.980701434497	0.920471415906	1.0	0.896541984801	0.502888375295	0.958406042435
SP_325SPI_T016	0.716822772294	0.752303066334	0.888753855827	0.990421103309	0.996851535714	0.718605066493	0.967527960054	0.773501455831	0.989692065692	0.883228077777	0.994197514118	0.922675676478	0.993837594129	0.95163432352	0.633621155574	0.826884226713	0.9511892742	0.908302878867	0.989713848666	0.996993099452	0.969387778196	0.891449161764	0.785296272571	0.786258431405	0.732603100392	0.763147720632	0.81754396002	0.806878654438	0.875483870322	0.0	0.733915969434	0.911368278698	0.627971759368	0.946786245647	0.896960922912	0.856180307757	0.765429581641	0.84735855325	0.860310260168	0.794976062864	0.811702125616	0.981381257236	0.911492789267	0.956314556729	0.81325080911	0.829415847166	0.859929337939	0.594219378311	0.661124137147	0.765975873188	0.818875263078	0.740271301653	0.917113360151	0.743470376818	0.895570262363	0.985395065578	0.735162671679	0.731686389993	0.666434026565	0.901016460627	0.958182688566	0.931906885726	0.998212208449	0.995953665662	0.985758723519	0.897162885773	0.990112025678	0.944834728178	0.997968610801	0.62951768597	0.64895646368	0.992966675177	0.939120766498	0.850229687887	0.993867959031	0.831964095875	0.791495693391	0.860724563902	0.769470840582	0.999392335663	0.948323944347	0.952419252751	0.935110742941	0.99352247271	0.993139360076	0.916685155652	0.935946556616	0.670930366198	0.901334273437	0.767852425175	0.996257441413	0.955938207228	0.927571622394	0.987383833399	0.992256401361	0.791029840747	0.995133359296	0.997776296267	0.956869555958	0.995539115702	0.81921009294	0.740056177987	0.977322061431	0.781816754597	0.902707460525	0.989291326368	0.231050802691	0.975922401043	0.708199699154	0.999969670802	0.961050475157	0.910836646586	0.262923068296
SP_385SPI_T016	0.848876430911	0.817298741471	0.96438763921	0.991386009533	0.994297453667	0.836033020556	0.985846599229	0.777491716141	0.98781680265	0.763985981108	0.991972931227	0.885150086846	0.986944006897	0.980164194123	0.86622392927	0.738953592952	0.955338678786	0.7088613	0.975180560934	0.987175793966	0.818074837278	0.642227052381	0.657290418049	0.43895650648	0.633702678683	0.527604381901	0.838305026561	0.681934605369	0.570966821452	0.733915969434	0.0	0.683734043647	0.623262494908	0.753434296613	0.688543572108	0.607114211356	0.603816320161	0.598824315702	0.549450108525	0.56040943095	0.79127741012	0.838240306035	0.816750987374	0.692264254211	0.961420922805	0.68614410664	0.676422773335	0.621717539933	0.735852085953	0.874095010039	0.619202583736	0.694168215292	0.713763163848	0.744545874455	0.838250601804	0.990590999059	0.79615337899	0.792946387872	0.806184380618	0.811596110025	0.871747893302	0.947326027849	0.997706343732	0.994782260609	0.978200014569	0.95543207702	0.991103320774	0.964578501966	0.994934183406	0.767330157307	0.661963280027	0.985481662335	0.920229612035	0.748220260242	0.994588200076	0.93479895433	0.672048097266	0.935190653717	0.830658874421	0.995774646652	0.919477862201	0.916373551999	0.961065950624	0.990261931506	0.983000123411	0.946771956043	0.969434348189	0.842328761434	0.970292754408	0.764684713055	0.986225776504	0.923628505001	0.7573416	0.990793077648	0.986863819907	0.738917060646	0.988810567707	0.991079084656	0.950285995029	0.990507275083	0.700577272771	0.815446453092	0.971506600551	0.446000860262	0.873331904697	0.986344743978	0.830390038177	0.968137513165	0.843499307825	0.998248469832	0.917528522718	0.699635022575	0.849003364669
SP_303SPI_T016	0.940903972764	0.889928761267	0.996250779807	0.997563348104	0.998347397163	0.929627940891	0.996451220018	0.850452091672	0.995999108413	0.928712333376	0.997735314832	0.91566179756	0.996107207076	0.990898360184	0.956530439193	0.90166188811	0.972415694084	0.448014748257	0.984793387429	0.999588194044	0.705360920648	0.36471900486	0.791164809842	0.740960688006	0.758227574977	0.664403181234	0.909700851026	0.823150958747	0.3547521434	0.911368278698	0.683734043647	0.0	0.852434147721	0.296866215279	0.430863404507	0.636058008049	0.447972487097	0.344883735781	0.771918853529	0.795158989769	0.854763792212	0.820459326208	0.917025288942	0.642630656447	0.990690192103	0.720608596227	0.481366366857	0.797260939228	0.863711451614	0.911928305217	0.617145305816	0.850987778186	0.388538500672	0.829885341797	0.896731859929	0.986236879571	0.8935307411	0.844029112477	0.913718049836	0.790934277297	0.513430647781	0.951593828798	0.998415790489	0.998818354682	0.986784477774	0.984079087234	0.996361522733	0.985960075245	0.999381245397	0.919374415776	0.824465761819	0.998963818168	0.96516309315	0.847047626625	0.999956349286	0.977878739476	0.519376203863	0.942857113819	0.865307130769	0.998912593379	0.833684102769	0.939407486663	0.988615873291	0.998903811218	0.998488727428	0.985812031209	0.984183134151	0.909703397045	0.980017473033	0.852483642876	0.998839807842	0.927016429967	0.382361171771	0.996312579776	0.999088054673	0.70054757203	0.998069077577	0.993232523585	0.996664003123	0.997870560056	0.58677027124	0.918060713516	0.996760592803	0.724693037496	0.911170046986	0.997831526365	0.943036593742	0.979960110601	0.904952514004	1.0	0.991344534373	0.510866116484	0.868682982929
SP_387SPI_T016	0.778544939575	0.835727035571	0.996085235412	0.992131924055	0.998199162715	0.702618677178	0.993504766446	0.735435927621	0.998019290886	0.81782074818	0.998404606561	0.942566953479	0.997372638829	0.989715488841	0.812051441081	0.618370465507	0.977141125795	0.91544338869	0.993751516674	1.0	0.925639097847	0.85058276199	0.776871181526	0.622205977565	0.755245710948	0.608674839783	0.809422973843	0.75791053216	0.731077062953	0.627971759368	0.623262494908	0.852434147721	0.0	0.877317757613	0.804375123745	0.630407236869	0.626958084667	0.719934874332	0.652487427525	0.792406303309	0.807855859922	0.945214587166	0.823013863374	0.915552373474	0.991735744096	0.704864832896	0.859312482858	0.537424522661	0.717417712857	0.907129966516	0.758719981891	0.798940443422	0.875594374766	0.799538030739	0.874422955289	0.991262986063	0.817394476125	0.728495400876	0.49848642621	0.874353280074	0.877534195996	0.957850987875	1.0	0.996992970488	0.985020868644	0.931824599613	0.997265585735	0.960433499113	0.999905602596	0.800377861316	0.532160222034	0.995762657085	0.946467272777	0.821886941608	0.998373096184	0.859069757619	0.746778100333	0.860114264694	0.972732444008	1.0	0.971458280279	0.947083630207	0.956885888441	0.997583286025	0.997933091642	0.958102164172	0.951419210527	0.738691072698	0.954198160919	0.883939897187	0.998913882058	0.985107691573	0.902698923387	0.987854690827	0.996000135861	0.734535419729	0.998226739301	0.99786275705	0.999412297701	0.997544302706	0.80656172247	0.516199633442	0.996114371151	0.623524169747	0.941221149403	0.996619369849	0.693905899404	0.992542055619	0.800185354547	1.0	0.923980239769	0.777503220096	0.685932726126
SP_344SPI_T016_R	0.959703676716	0.908606661758	0.989811853859	0.994889026701	0.993387420166	0.965542992092	0.996618118937	0.881797759018	0.993757162246	0.935256506746	0.991251862422	0.921158495258	0.990880170455	0.989700455233	0.962862809919	0.867697396847	0.973975117263	0.420676342983	0.984295609734	0.998226567045	0.718789648426	0.38947180703	0.857157701826	0.767798871584	0.804738565292	0.591571093325	0.936868041378	0.8491865553	0.384327455704	0.946786245647	0.753434296613	0.296866215279	0.877317757613	0.0	0.516339094236	0.657215957382	0.522499861225	0.400480423291	0.824122929909	0.848945063114	0.859234952761	0.882407115138	0.984096736892	0.658395421974	0.990505755753	0.708344661324	0.507687302701	0.818049184875	0.90296679515	0.858714324728	0.673933114101	0.890102825031	0.361001642856	0.847755179672	0.911367772708	0.999031514498	0.9248551806	0.853319415921	0.930822921531	0.811304621938	0.488395645731	0.95561640541	0.996196279252	0.998236028658	0.98042662007	0.988338552018	0.990973554252	0.981887586172	0.993618353323	0.945566115514	0.8443288468	0.994680021941	0.964279478134	0.892844038322	0.998199871498	0.975496821807	0.46639426806	0.968605053715	0.868439199797	0.999919102162	0.916685799672	0.94263756795	0.987595654247	0.997815074086	0.996578132197	0.983873372155	0.97868734464	0.939350137404	0.977862166807	0.858689187463	0.992343046605	0.92817821768	0.445978224286	0.995721167765	0.996850375863	0.663808615081	1.0	0.999201020327	0.995488838555	0.997843168033	0.629402857179	0.929779197607	0.995368595805	0.756662879676	0.918702745107	0.989769150662	0.967204661626	0.97983785323	0.928143088909	0.999291204511	1.0	0.546008696379	0.958161354454
SP_343SPI_T016	0.94655955453	0.973937902116	0.998307948875	0.998818221419	0.998274292421	0.937000775611	0.998611555557	0.886288967902	0.998536069519	0.841317175621	0.998894202267	0.895593404893	0.998893348279	0.991034989235	0.969909520102	0.773592687859	0.987900676859	0.537479637757	0.984951759146	0.998191042028	0.812437403605	0.501060989574	0.896852006046	0.571467308923	0.705953343496	0.695818107762	0.929714363694	0.881965498356	0.362152027578	0.896960922912	0.688543572108	0.430863404507	0.804375123745	0.516339094236	0.0	0.701703524912	0.346016660681	0.362396220623	0.6416525586	0.877985292164	0.801072949308	0.815124583411	0.653505417001	0.611440846284	0.998645465076	0.850328861617	0.46262544915	0.797753694411	0.95108180928	0.992365957525	0.639929288225	0.676655393681	0.486123516925	0.831014686687	0.885617339589	0.998627668287	0.981850431524	0.774784313978	0.811257862944	0.716668849542	0.449788593981	0.99884169593	0.999378102452	0.999251219597	0.99119948694	0.991569150162	0.998780264351	0.99765545034	0.999825729237	0.979104830935	0.870007420064	0.998501592848	0.98965839157	0.784871767332	1.0	0.979709795727	0.7027716377	0.954948974327	0.924910971171	1.0	0.976245331031	0.951244198216	0.996761146831	0.998462772662	0.999028094898	0.997333729991	0.995317802606	0.960704559153	0.998444610018	0.943703793574	0.998912588761	0.995027212078	0.416247188543	0.995423301984	0.99862510974	0.8624186447	0.998617533479	0.998624078031	0.999379613013	0.998182593944	0.686712634808	0.973217304609	0.997741491797	0.557434031372	0.953875947819	0.9983116062	0.971728711904	0.998906106268	0.988748506063	1.0	0.928015342208	0.449280294343	0.969277469402
SP_324SPI_T016	0.888185119058	0.890015824196	0.997497133729	0.998052636984	0.998866553194	0.954516384328	0.998763873078	0.816514942593	0.998198963892	0.756144860531	0.998654885369	0.923414139223	0.997364812605	0.992507609483	0.931961404625	0.483883212243	0.97129769449	0.691790598455	0.99915332289	1.0	0.824517396529	0.618787408849	0.872587584527	0.565607238265	0.646619480719	0.375321153036	0.954165108345	0.594594894744	0.487509947548	0.856180307757	0.607114211356	0.636058008049	0.630407236869	0.657215957382	0.701703524912	0.0	0.611088063601	0.668659397213	0.389103680865	0.749608438488	0.760523875613	0.772137649065	0.695728574178	0.910021096443	0.993156244548	0.447162213639	0.797735279083	0.63636634239	0.888393301298	0.893427096889	0.496200982548	0.725931779846	0.767547424965	0.865915391547	0.817528277946	1.0	0.90407758294	0.774634177798	0.761092161484	0.885549902396	0.848816159478	0.955429188341	1.0	0.9992574583	0.986982442958	0.976750249523	0.997310390594	0.98668402324	0.999905324559	0.910012977955	0.772127172882	1.0	0.964733009938	0.795044976669	1.0	0.963969686076	0.63612472716	0.931902144201	0.927331271267	1.0	0.892465567987	0.972723041398	0.988785936833	0.999869519912	0.999302290808	0.983360307747	0.985904334259	0.895384349168	0.981556757048	0.865753139639	0.999752655154	0.953604289519	0.806748778696	0.99682192174	1.0	0.572728267432	0.998615091448	1.0	1.0	0.998709507261	0.795211400496	0.904418180858	0.998616529364	0.568219827777	0.896854166154	0.998921370756	0.926440247883	0.98082432149	0.942574050064	1.0	0.927884562127	0.698714467469	0.883877651693
SP_601SPI_T016	0.813570160533	0.876577331386	0.98857070694	0.990662541084	0.996124866907	0.864230452735	0.99232228229	0.765651372576	0.99502205822	0.8100036539	0.996552976992	0.903323621782	0.995769486579	0.988325123637	0.87811960891	0.718698571102	0.95909505662	0.521474225734	0.983736109382	0.996777395075	0.771967296846	0.461016197188	0.824801088484	0.573602127496	0.701286483175	0.582000513358	0.878202172553	0.758463956986	0.292431825623	0.765429581641	0.603816320161	0.447972487097	0.626958084667	0.522499861225	0.346016660681	0.611088063601	0.0	0.363844750617	0.528219373479	0.769962681758	0.736881059327	0.796165363413	0.723318153155	0.608713723796	0.984341022977	0.686647584431	0.502258487983	0.584672946672	0.855433724625	0.885540907981	0.609877584159	0.711013542751	0.525252816159	0.765150413158	0.833388970449	0.995092786742	0.892187756028	0.707447528354	0.767087938238	0.663397788261	0.540295605802	0.922437246221	0.998907668401	0.997320197088	0.986075155928	0.953700281495	0.992760124336	0.964948792255	0.996833240088	0.862045910194	0.731018069716	0.995840087018	0.955286074053	0.74757337307	0.997069942095	0.937597606145	0.558212173133	0.901671179379	0.839484509495	0.998504915733	0.94703729722	0.920562093499	0.968109443816	0.996964272789	0.993433446587	0.952236933439	0.967025291291	0.808918944564	0.927835695169	0.82095512827	0.995707984278	0.952232002673	0.449915127997	0.991486602298	0.997071029678	0.742108764626	0.996637868882	0.997780247765	0.972991261517	0.996823706637	0.568195499768	0.841711342831	0.987525433622	0.55558377918	0.889511868506	0.994490039824	0.846957185249	0.979703987178	0.883996163283	0.997525290434	0.926086184101	0.486400936952	0.850221674466
SP_302SPI_T016	0.882905594778	0.865839132539	0.981506843176	0.992644261192	0.998849796211	0.892218738052	0.994503870569	0.827357381412	0.997441565246	0.851720329605	0.996406780041	0.882867679649	0.970399384988	0.981258642743	0.905388886821	0.688072299748	0.957998816128	0.498861844095	0.971056212567	0.998180011178	0.716260703278	0.406945511745	0.85697770261	0.588603713305	0.687581943786	0.588439412023	0.910169812975	0.820453631403	0.297334942812	0.84735855325	0.598824315702	0.344883735781	0.719934874332	0.400480423291	0.362396220623	0.668659397213	0.363844750617	0.0	0.623890692884	0.750117071892	0.79968232388	0.84950639159	0.832309115408	0.487162913952	0.991869765444	0.724564142295	0.52074649064	0.710782760902	0.884491133176	0.94105004528	0.680734673036	0.783444311599	0.330106916583	0.851169908777	0.846516408985	0.994939230922	0.941883055037	0.795918271746	0.758989359422	0.701873763026	0.467996864194	0.964473333116	0.986810980632	0.998610784005	0.98575673246	0.945196740214	0.996499542035	0.957519970957	0.999617945595	0.918832266923	0.752324256978	0.999347990738	0.955933148262	0.750197212567	0.998372354773	0.912880947489	0.557448671802	0.898428001085	0.902121523941	0.999339590348	0.955469299965	0.937609160968	0.966600739237	0.996848581059	0.991667055735	0.956433030664	0.950388195001	0.901234925524	0.949411312011	0.888794006505	0.998704288083	0.968406485722	0.432185499438	0.996033407018	0.994865355568	0.718916173037	0.996716065182	1.0	0.997597685756	0.997722798698	0.624304087661	0.921429312048	0.988562555153	0.584663776738	0.895708629748	0.98255960331	0.898421725513	0.984044633776	0.916761281798	1.0	0.912653567037	0.43268643999	0.912504798702
SP_382SPI_T016	0.907993213491	0.884167417598	0.989726181058	0.99508469833	0.99060127447	0.944538685327	0.999016697408	0.831996472091	0.990130654289	0.739323400473	0.990956266376	0.921185888721	0.970697115885	0.980524820035	0.942996617688	0.537625036667	0.960938842645	0.826504180408	0.994401057463	0.990544547736	0.872794008221	0.754940354437	0.877802736893	0.509755390779	0.658953583933	0.534343427036	0.963629261906	0.621440046541	0.55365778008	0.860310260168	0.549450108525	0.771918853529	0.652487427525	0.824122929909	0.6416525586	0.389103680865	0.528219373479	0.623890692884	0.0	0.631490687251	0.685951561488	0.760898931912	0.578498872494	0.794590210103	0.989702139241	0.569941349079	0.804546428686	0.571901861549	0.880144621642	0.921164832676	0.58347011485	0.662945018814	0.807090528617	0.891680856372	0.746908286119	0.990802731443	0.927927187429	0.759217540695	0.741338738505	0.825102994864	0.79384209773	0.954407603638	0.987957534154	0.999178570236	0.979783055179	0.987205701329	0.989555738417	0.979227016924	0.992079930327	0.931989770056	0.711569693538	0.997754175507	0.965982370601	0.777942098425	1.0	0.944446162034	0.738596791033	0.937215623548	0.904492959758	0.99043141628	0.926478195994	0.951495619412	0.982935695435	0.990662380185	0.989813868485	0.979256749127	0.97698104853	0.917420562491	0.973519998801	0.795756032242	0.991280533009	0.945109154461	0.798712064414	0.990579038468	0.988278648894	0.675147744314	0.998287456338	0.998381576748	1.0	0.997059695269	0.80965060593	0.921895966984	0.996589380964	0.518641967888	0.857469517537	0.990617832829	0.944910799025	0.978927380523	0.937542218278	1.0	0.926269454062	0.721088550306	0.947196617012
SP_386SPI_T016	0.896308188348	0.789155170857	0.996795233719	0.996993222891	0.998097686193	0.907426924111	0.99718334902	0.759713172161	0.992385618929	0.845472648637	0.998631134739	0.927592166157	0.996018021308	0.986800453921	0.944451479296	0.815493363163	0.960123011817	0.844499079565	0.990224817189	0.999505726572	0.881067221719	0.755846605055	0.783875643004	0.683776311061	0.61449576199	0.720187801008	0.974113002659	0.684099253244	0.755132820417	0.794976062864	0.56040943095	0.795158989769	0.792406303309	0.848945063114	0.877985292164	0.749608438488	0.769962681758	0.750117071892	0.631490687251	0.0	0.641991794683	0.901922066742	0.905775526771	0.828934280604	0.990956892408	0.720931847835	0.780785560354	0.666365932368	0.810008231862	0.804724699489	0.691542554962	0.679336166962	0.80597013318	0.832175192884	0.746730364571	0.969220319429	0.838949244224	0.717518023588	0.814454013881	0.819167885803	0.929326780988	0.946182902622	0.995186717681	0.999171872323	0.992033652414	0.966544400902	0.99671350528	0.972904665735	0.999828815942	0.915886169718	0.709007511897	0.994346451212	0.952325187034	0.829093079702	0.998051920791	0.949822390589	0.689353953572	0.945255477474	0.865194338244	0.99898808882	0.85356945552	0.946661892633	0.968475327025	0.996940179465	0.998444622542	0.972503457933	0.970377889331	0.898030472937	0.980869438613	0.663286633645	0.998086334829	0.917736464663	0.837167387466	0.983690495672	0.995918164017	0.721933612579	0.99748610284	0.986289264486	1.0	0.996661198604	0.779507813003	0.895795947195	0.996413477745	0.686414370764	0.87637725884	0.997747477555	0.925276990493	0.975157995088	0.845207247763	1.0	0.9357028311	0.898933779895	0.924548558034
SP_361SPI_T016	0.844517504183	0.945561980288	0.984608758516	0.992947248867	0.993751095958	0.878232024847	0.998893374437	0.425164075701	0.98716577148	0.785303542025	0.997028409675	0.921078512032	0.997277723973	0.97940642584	0.898697714957	0.74695635054	0.951211659118	0.909895347811	0.995862052934	0.996421308841	0.938376069964	0.837343927703	0.812299747971	0.721043403288	0.571182260211	0.729382050295	0.963395727638	0.760037184261	0.786157118931	0.811702125616	0.79127741012	0.854763792212	0.807855859922	0.859234952761	0.801072949308	0.760523875613	0.736881059327	0.79968232388	0.685951561488	0.641991794683	0.0	0.975265964787	0.840264932826	0.899120230128	0.990567840351	0.665576231907	0.656651327485	0.652709591731	0.777780442806	0.69510982027	0.682614399745	0.569507359058	0.872809932158	0.719200153517	0.681440846998	1.0	0.858663668427	0.581269454014	0.769433852665	0.71472416945	0.872859999457	0.918335191791	0.998363000866	0.998704142888	0.993186187171	0.980799062329	0.984976196692	0.969736934574	0.989484943551	0.909709446055	0.616531092987	0.987779488781	0.968633793663	0.831181896702	0.999877054159	0.93575816279	0.68174568306	0.922253714727	0.860027717679	1.0	0.667270365194	0.975774811468	0.977103235212	0.989542243612	0.986819240449	0.97570569273	0.969613179152	0.870233813126	0.918151092993	0.550015907257	0.987493903913	0.913587315899	0.915942896091	0.997822587113	0.987763823301	0.654699453337	0.998463744362	0.995543017881	0.986529572848	0.998333479715	0.774885875966	0.835327222805	0.994892552079	0.726842544688	0.830451363007	0.990713108072	0.888371348054	0.978978889717	0.82239552169	0.991165472452	0.946892879612	0.902078141087	0.892783835293
SP_389SPI_T016	0.839333252604	0.858689256672	0.915900169103	0.866788837149	0.744762944839	0.931518897408	0.99292102793	0.910438087984	0.944316895098	0.962748169347	0.960626966249	0.936828144317	0.733016890154	0.944532444829	0.94004954062	0.968616959003	0.91058016945	0.773633503359	0.833157772283	0.898423035527	0.822500026627	0.751815589783	0.951015297035	0.906415318851	0.902331999438	0.827787067061	0.861556762816	0.932620540884	0.778756397756	0.981381257236	0.838240306035	0.820459326208	0.945214587166	0.882407115138	0.815124583411	0.772137649065	0.796165363413	0.84950639159	0.760898931912	0.901922066742	0.975265964787	0.0	0.874702058211	0.959073726516	0.914199756151	0.916397771966	0.874813841842	0.940241428331	0.97806566234	0.998911175758	0.644153478394	0.928783711392	0.762710366552	0.798194096562	0.961423877535	0.618515902289	0.994660348229	0.952970241762	0.928212107193	0.959680843708	0.967124747699	0.97281518864	0.887948968015	0.989247182409	0.865699747681	0.989729842253	0.87744766786	0.740699121639	0.795975125238	0.96720231595	0.956829693376	0.874503373911	0.917777674997	0.887415013718	0.711168962158	0.741906864784	0.864912684787	0.549145146127	0.880015476612	0.631307382865	0.999099688683	0.65128349958	0.941950688069	0.87550368513	0.722766704851	0.915418608779	0.895780463248	0.852335507602	0.91694009745	0.928742971032	0.883291772863	0.895761352554	0.819853546637	0.969700147693	0.569015734121	0.785742902731	0.86757559521	0.669144501183	0.936303493385	0.968555523493	0.734945567195	0.98937875621	0.756296317849	0.894634825914	0.835871553782	0.796672934708	0.975080751779	0.823573667418	0.940035993799	0.689177010532	0.993760281719	0.967858272854	0.987826457425
SP_345SPI_T016	0.942921255274	0.939362199939	0.973989298199	0.995838485501	0.995321483608	0.966533757096	0.984640472958	0.932341734142	0.994055843212	0.762804805316	0.993845755484	0.938687308169	0.931133912919	0.98532088411	0.967832463605	0.719083401782	0.97038426664	0.970137210632	0.974080387213	0.994882983909	0.976651045635	0.951117787053	0.992016296352	0.752312149489	0.755018602473	0.760198501253	0.988070337195	0.745407843738	0.80284985624	0.911492789267	0.816750987374	0.917025288942	0.823013863374	0.984096736892	0.653505417001	0.695728574178	0.723318153155	0.832309115408	0.578498872494	0.905775526771	0.840264932826	0.874702058211	0.0	0.97674432274	0.989154561705	0.753891315337	0.928372064901	0.789973654417	0.974135591036	0.972217159287	0.804364263583	0.655490974818	0.963565903288	0.89811417904	0.906542651169	0.998512960823	1.0	0.472566159453	0.831687664239	0.926234466194	0.952275796148	0.998086399489	0.985028655895	0.983389815768	0.994084142511	0.967124913031	0.988754793183	0.988724743042	0.995091051845	0.989256958963	0.953466095657	0.997699805031	0.950089284991	0.892079210826	0.999797852083	0.922465679526	0.916930083775	0.961935221699	0.994417692742	0.998133318131	0.972256610353	0.965665107137	0.994106920841	0.993695165822	0.983620124153	0.982175744679	0.972209647116	0.97994670667	0.963691016038	0.950028518993	0.993616409401	0.971112400322	0.893822053913	0.994282313572	0.990209148226	0.86074994004	0.996836928761	0.998188764064	1.0	0.995407345551	0.965895250309	0.974029385732	0.989341515572	0.749347685953	0.924628376923	0.96235594664	0.96635390408	0.997209026248	0.965722665827	1.0	0.901943687689	0.761076969188	0.978099066748
SP_322SPI_T016	0.979256881849	0.977075903405	0.999962981682	1.0	1.0	0.979766896755	0.999772718339	0.954911606045	1.0	0.954684928588	1.0	0.921847885378	1.0	0.994178517669	0.999620586548	0.861744924794	0.997135759459	0.659497354773	0.985286650459	1.0	0.834423591186	0.619558657299	0.943383156271	0.652434298072	0.928667674283	0.863454347731	0.948999531066	0.976867992888	0.569337364212	0.956314556729	0.692264254211	0.642630656447	0.915552373474	0.658395421974	0.611440846284	0.910021096443	0.608713723796	0.487162913952	0.794590210103	0.828934280604	0.899120230128	0.959073726516	0.97674432274	0.0	1.0	0.965707831027	0.665158863936	0.945952902723	0.979624998891	0.989517231457	0.914724453303	0.936347620105	0.58816299514	0.934267154256	0.924878667904	1.0	0.97466086782	0.946137802364	0.869679818794	0.785857547266	0.632639072206	1.0	0.998410137309	0.999963418584	0.99637185715	0.999395454979	0.999949895536	0.999889903445	0.999919860071	0.985265237724	0.811508185484	0.999874186998	1.0	0.889465089756	1.0	0.998756233313	0.768305386174	0.983097734449	0.928078328953	1.0	0.999108045238	0.953122877437	1.0	0.999966223861	1.0	0.999267073256	0.999547160822	0.982710961508	0.999617694707	0.965120144812	1.0	0.999705314217	0.663990938279	0.99739786448	1.0	0.955195503975	0.998610928525	1.0	0.986916499403	0.998856714307	0.738742761087	0.980769628065	0.998852080452	0.658778378516	0.969246723657	0.999592401755	0.989874576727	0.999478420557	0.999407095251	1.0	0.980099889727	0.64920721582	0.991265275045
